dataset,technique_type,query_index,metric,query_id,metric_score
TrainController,DIRECT,46,AUC,71,0.48944839606199075
TrainController,DIRECT,104,AUC,176,0.6352748598615102
TrainController,DIRECT,105,AUC,177,0.5712939846436478
TrainController,DIRECT,122,AUC,195,0.45123416081774925
TrainController,DIRECT,123,AUC,196,0.5518394648829431
TrainController,DIRECT,125,AUC,198,0.564122191342032
TrainController,DIRECT,131,AUC,204,1.0
TrainController,DIRECT,127,AUC,200,0.46415280983560225
TrainController,DIRECT,128,AUC,201,0.5435724716190118
TrainController,DIRECT,129,AUC,202,0.5474939940647228
TrainController,DIRECT,130,AUC,203,1.0
TrainController,DIRECT,120,AUC,193,0.972461273666093
TrainController,DIRECT,126,AUC,199,0.47967403080691506
TrainController,DIRECT,119,AUC,192,0.9853700516351119
TrainController,DIRECT,106,AUC,178,0.5526167035658769
TrainController,DIRECT,58,AUC,94,0.4286941580756014
TrainController,DIRECT,117,AUC,190,0.6367586791652927
TrainController,DIRECT,115,AUC,188,0.564322389184606
TrainController,DIRECT,114,AUC,187,0.6158909981628904
TrainController,DIRECT,113,AUC,186,0.6119812520608602
TrainController,DIRECT,112,AUC,185,0.6144071788591078
TrainController,DIRECT,111,AUC,184,0.596919308493099
TrainController,DIRECT,110,AUC,183,0.9982788296041307
TrainController,DIRECT,109,AUC,182,0.6009114890008951
TrainController,DIRECT,107,AUC,180,0.9896729776247848
TrainController,DIRECT,80,LAG_NORMALIZED_INVERTED,141,0.7144882943143813
TrainController,DIRECT,19,AP,40,0.7420746310219994
TrainController,DIRECT,78,LAG_NORMALIZED_INVERTED,137,0.7753333333333333
TrainController,DIRECT,63,AP,104,0.06933326516277827
TrainController,DIRECT,62,AP,100,0.5047028669478271
TrainController,DIRECT,100,AP,168,0.779376658846751
TrainController,DIRECT,99,AP,167,0.5906948989518932
TrainController,DIRECT,98,AP,165,0.5916394432508714
TrainController,DIRECT,97,AP,164,0.6098772663384608
TrainController,DIRECT,96,AP,163,0.5907248154808753
TrainController,DIRECT,87,AP,152,0.6040316781810217
TrainController,DIRECT,51,AP,79,0.005145797598627788
TrainController,DIRECT,95,AP,162,0.5842574186074053
TrainController,DIRECT,45,AP,70,0.005714285714285714
TrainController,DIRECT,129,AP,202,0.5582567785067416
TrainController,DIRECT,43,AP,67,0.5252418987852724
TrainController,DIRECT,128,AP,201,0.5345113682151919
TrainController,DIRECT,64,AP,112,0.5423495016957318
TrainController,DIRECT,127,AP,200,0.4947588771100806
TrainController,DIRECT,126,AP,199,0.4922144818510266
TrainController,DIRECT,48,AP,74,0.5180506322196676
TrainController,DIRECT,41,AP,65,0.5435561090972966
TrainController,DIRECT,10,AP,23,0.024726775956284155
TrainController,DIRECT,9,AP,16,0.5617522687796177
TrainController,DIRECT,49,AP,75,0.5292871846710854
TrainController,DIRECT,8,AP,11,1.0
TrainController,DIRECT,50,AP,76,0.5257386732051548
TrainController,DIRECT,124,AP,197,0.5243078767514646
TrainController,DIRECT,123,AP,196,0.5597564258025077
TrainController,DIRECT,122,AP,195,0.47127094453134777
TrainController,DIRECT,121,AP,194,0.4504598053553602
TrainController,DIRECT,7,AP,10,0.464310829582803
TrainController,DIRECT,6,AP,9,0.5668929211936308
TrainController,DIRECT,47,AP,72,0.5134086034153922
TrainController,DIRECT,66,AP,115,0.5242388000970986
TrainController,DIRECT,67,AP,116,0.5278693217507104
TrainController,DIRECT,68,AP,117,0.526015823293703
TrainController,DIRECT,42,AP,66,0.5598020142183816
TrainController,DIRECT,79,LAG_NORMALIZED_INVERTED,139,0.6537993311036789
TrainController,DIRECT,77,AP,135,0.5033916843590492
TrainController,DIRECT,89,AP,155,1.0
TrainController,DIRECT,85,AP,150,0.5413419457291659
TrainController,DIRECT,84,AP,149,0.5894874769787053
TrainController,DIRECT,83,AP,148,1.0
TrainController,DIRECT,82,AP,147,0.5923625657260303
TrainController,DIRECT,72,AP,121,0.5718333508381479
TrainController,DIRECT,60,AP,97,0.5582498370300367
TrainController,DIRECT,61,AP,98,0.041666666666666664
TrainController,DIRECT,81,AP,146,0.5267895736935104
TrainController,DIRECT,80,AP,141,0.6060473932111555
TrainController,DIRECT,79,AP,139,0.5462773641406055
TrainController,DIRECT,78,AP,137,0.01751700680272109
TrainController,DIRECT,76,AP,134,0.49121101743063583
TrainController,DIRECT,88,AP,153,0.5587698487867443
TrainController,DIRECT,69,AP,118,0.5441032196927129
TrainController,DIRECT,70,AP,119,0.5470975434585457
TrainController,DIRECT,71,AP,120,0.5425662818366787
TrainController,DIRECT,102,AP,170,1.0
TrainController,DIRECT,103,AP,171,0.8666666666666667
TrainController,DIRECT,101,AP,169,0.6132093789391406
TrainController,DIRECT,120,AP,193,0.5294117647058824
TrainController,DIRECT,104,AP,176,0.6391735966588652
TrainController,DIRECT,93,AP,159,1.0
TrainController,DIRECT,92,AP,158,0.5613650693449357
TrainController,DIRECT,91,AP,157,1.0
TrainController,DIRECT,59,AP,95,0.4848044903552413
TrainController,DIRECT,90,AP,156,1.0
TrainController,DIRECT,74,AP,125,0.5245934851144113
TrainController,DIRECT,94,AP,161,0.5863300991290636
TrainController,DIRECT,5,AP,8,0.4997547022571839
TrainController,DIRECT,65,AP,114,0.08105159470007707
TrainController,DIRECT,119,AP,192,0.5526315789473684
TrainController,DIRECT,4,AP,6,0.5964204365687211
TrainController,DIRECT,75,AP,127,0.5951384633006032
TrainController,DIRECT,73,AP,122,1.0
TrainController,DIRECT,105,AP,177,0.6015220596829265
TrainController,DIRECT,124,AUC,197,0.4867869423901267
TrainController,DIRECT,88,LAG_NORMALIZED_INVERTED,153,0.6958729096989966
TrainController,DIRECT,58,AP,94,0.0017152658662092624
TrainController,DIRECT,46,AP,71,0.5002736037440504
TrainController,DIRECT,75,LAG_NORMALIZED_INVERTED,127,0.710113712374582
TrainController,DIRECT,77,LAG_NORMALIZED_INVERTED,135,0.6498060200668896
TrainController,DIRECT,118,AP,191,0.5583796260913835
TrainController,DIRECT,76,LAG_NORMALIZED_INVERTED,134,0.6375317725752508
TrainController,DIRECT,0,AP,1,1.0
TrainController,DIRECT,3,AP,5,0.5270868014071992
TrainController,DIRECT,1,AP,3,0.5060553010677079
TrainController,DIRECT,12,AP,28,0.006493506493506494
TrainController,DIRECT,2,AP,4,0.24959024204307223
EasyClinic,HYBRID,7,AUC,7,0.7621621621621621
EasyClinic,DIRECT,9,AUC,9,0.8324324324324324
EasyClinic,DIRECT,0,LAG_NORMALIZED_INVERTED,0,0.1594827586206896
EasyClinic,DIRECT,1,LAG_NORMALIZED_INVERTED,1,0.40086206896551724
EasyClinic,DIRECT,8,AUC,8,0.9108108108108108
EasyClinic,HYBRID,9,AUC,9,0.8783783783783783
EasyClinic,DIRECT,7,AUC,7,0.6702702702702703
EasyClinic,HYBRID,10,AUC,10,0.9594594594594594
EasyClinic,HYBRID,11,AUC,11,0.9486486486486487
EasyClinic,HYBRID,12,AUC,12,0.9285714285714286
EasyClinic,DIRECT,2,LAG_NORMALIZED_INVERTED,2,0.5043103448275861
EasyClinic,DIRECT,6,AUC,6,0.7135135135135136
EasyClinic,DIRECT,5,AUC,5,0.6235294117647059
EasyClinic,DIRECT,3,LAG_NORMALIZED_INVERTED,3,0.40646551724137925
EasyClinic,DIRECT,4,LAG_NORMALIZED_INVERTED,4,0.4655172413793103
EasyClinic,DIRECT,4,AUC,4,0.7568627450980392
EasyClinic,DIRECT,5,LAG_NORMALIZED_INVERTED,5,0.17241379310344818
EasyClinic,HYBRID,14,AUC,14,0.9714285714285714
EasyClinic,HYBRID,29,AP,29,0.5499092142781616
EasyClinic,HYBRID,28,LAG_NORMALIZED_INVERTED,28,0.4094827586206896
EasyClinic,HYBRID,3,LAG_NORMALIZED_INVERTED,3,0.6189655172413793
EasyClinic,HYBRID,15,LAG_NORMALIZED_INVERTED,15,0.9755747126436781
EasyClinic,DIRECT,3,AUC,3,0.7810810810810811
EasyClinic,DIRECT,2,AUC,2,0.7745098039215687
EasyClinic,HYBRID,3,AUC,3,0.8594594594594596
EasyClinic,DIRECT,10,AUC,10,0.972972972972973
EasyClinic,DIRECT,12,LAG_NORMALIZED_INVERTED,12,0.6545566502463054
EasyClinic,DIRECT,27,LAG_NORMALIZED_INVERTED,27,0.357758620689655
EasyClinic,DIRECT,11,AUC,11,0.9756756756756756
EasyClinic,HYBRID,27,AUC,27,0.6470588235294118
EasyClinic,DIRECT,22,LAG_NORMALIZED_INVERTED,22,0.5301724137931034
EasyClinic,DIRECT,10,LAG_NORMALIZED_INVERTED,10,0.9267241379310345
EasyClinic,DIRECT,11,LAG_NORMALIZED_INVERTED,11,0.934051724137931
EasyClinic,DIRECT,13,LAG_NORMALIZED_INVERTED,13,0.6022167487684729
EasyClinic,DIRECT,26,LAG_NORMALIZED_INVERTED,26,0.2068965517241378
EasyClinic,DIRECT,14,LAG_NORMALIZED_INVERTED,14,0.8639162561576355
EasyClinic,DIRECT,15,LAG_NORMALIZED_INVERTED,15,1.0
EasyClinic,DIRECT,16,LAG_NORMALIZED_INVERTED,16,0.8429802955665024
EasyClinic,HYBRID,5,AUC,5,0.6215686274509804
EasyClinic,DIRECT,17,LAG_NORMALIZED_INVERTED,17,0.6545566502463054
EasyClinic,DIRECT,18,LAG_NORMALIZED_INVERTED,18,0.6440886699507389
EasyClinic,DIRECT,19,LAG_NORMALIZED_INVERTED,19,0.27155172413793094
EasyClinic,DIRECT,20,LAG_NORMALIZED_INVERTED,20,0.8021551724137931
EasyClinic,DIRECT,21,LAG_NORMALIZED_INVERTED,21,0.30603448275862066
EasyClinic,DIRECT,23,LAG_NORMALIZED_INVERTED,23,0.0
EasyClinic,DIRECT,24,LAG_NORMALIZED_INVERTED,24,0.7948275862068965
EasyClinic,DIRECT,25,LAG_NORMALIZED_INVERTED,25,0.31034482758620685
EasyClinic,HYBRID,4,AUC,4,0.792156862745098
EasyClinic,HYBRID,2,AUC,2,0.7196078431372549
EasyClinic,HYBRID,28,AUC,28,0.7313725490196079
EasyClinic,HYBRID,29,AUC,29,0.6137254901960785
EasyClinic,DIRECT,9,LAG_NORMALIZED_INVERTED,9,0.5456896551724137
EasyClinic,HYBRID,14,LAG_NORMALIZED_INVERTED,14,0.916256157635468
EasyClinic,DIRECT,7,LAG_NORMALIZED_INVERTED,7,0.1060344827586206
EasyClinic,DIRECT,6,LAG_NORMALIZED_INVERTED,6,0.22327586206896544
EasyClinic,DIRECT,28,LAG_NORMALIZED_INVERTED,28,0.3318965517241379
EasyClinic,DIRECT,29,LAG_NORMALIZED_INVERTED,29,0.02155172413793094
EasyClinic,HYBRID,8,AUC,8,0.9243243243243243
EasyClinic,HYBRID,6,AUC,6,0.8432432432432433
EasyClinic,HYBRID,13,LAG_NORMALIZED_INVERTED,13,0.6964285714285714
EasyClinic,HYBRID,7,LAG_NORMALIZED_INVERTED,7,0.3551724137931034
EasyClinic,HYBRID,10,LAG_NORMALIZED_INVERTED,10,0.8900862068965517
EasyClinic,HYBRID,18,LAG_NORMALIZED_INVERTED,18,0.5917487684729064
EasyClinic,DIRECT,20,AUC,20,0.9270270270270271
EasyClinic,DIRECT,19,AUC,19,0.6686274509803922
EasyClinic,DIRECT,18,AUC,18,0.8785714285714286
EasyClinic,DIRECT,17,AUC,17,0.8821428571428571
EasyClinic,DIRECT,16,AUC,16,0.9464285714285714
EasyClinic,DIRECT,0,AUC,0,0.6176470588235294
EasyClinic,DIRECT,2,AP,2,0.6889925417456007
EasyClinic,DIRECT,3,AP,3,0.5508969534050179
EasyClinic,DIRECT,4,AP,4,0.6986291849721957
EasyClinic,DIRECT,23,AP,23,0.49762246574043645
EasyClinic,DIRECT,24,AP,24,0.8069094304388421
EasyClinic,DIRECT,5,AP,5,0.5634341316228554
EasyClinic,DIRECT,25,AP,25,0.6637582306839479
EasyClinic,DIRECT,26,AP,26,0.52351117276604
EasyClinic,DIRECT,27,AP,27,0.6724226151067316
EasyClinic,DIRECT,6,AP,6,0.5941697523988045
EasyClinic,DIRECT,9,AP,9,0.7016421568627451
EasyClinic,DIRECT,18,AP,18,0.8039682539682538
EasyClinic,DIRECT,17,AP,17,0.8246460746460746
EasyClinic,DIRECT,16,AP,16,0.8629251700680272
EasyClinic,DIRECT,28,AP,28,0.6754819498160212
EasyClinic,DIRECT,15,AP,15,1.0
EasyClinic,DIRECT,21,AUC,21,0.6843137254901961
EasyClinic,DIRECT,13,AP,13,0.6609596286066874
EasyClinic,DIRECT,11,AP,11,0.9406417112299464
EasyClinic,DIRECT,10,AP,10,0.9317307692307693
EasyClinic,DIRECT,8,AP,8,0.845446127946128
EasyClinic,DIRECT,20,AP,20,0.7486343262001155
EasyClinic,DIRECT,7,AP,7,0.5409755239183257
EasyClinic,DIRECT,22,AP,22,0.7258449565274426
EasyClinic,DIRECT,12,AP,12,0.7483333333333333
EasyClinic,HYBRID,11,LAG_NORMALIZED_INVERTED,11,0.8607758620689655
EasyClinic,HYBRID,13,AUC,13,0.8964285714285714
EasyClinic,DIRECT,23,AUC,23,0.5450980392156863
EasyClinic,HYBRID,9,LAG_NORMALIZED_INVERTED,9,0.6702586206896551
EasyClinic,HYBRID,8,LAG_NORMALIZED_INVERTED,8,0.7948275862068965
EasyClinic,HYBRID,6,LAG_NORMALIZED_INVERTED,6,0.575
EasyClinic,HYBRID,5,LAG_NORMALIZED_INVERTED,5,0.168103448275862
EasyClinic,HYBRID,4,LAG_NORMALIZED_INVERTED,4,0.5431034482758621
EasyClinic,HYBRID,2,LAG_NORMALIZED_INVERTED,2,0.3836206896551724
EasyClinic,HYBRID,1,LAG_NORMALIZED_INVERTED,1,0.4956896551724137
EasyClinic,DIRECT,14,AUC,14,0.9535714285714285
EasyClinic,HYBRID,0,LAG_NORMALIZED_INVERTED,0,0.2801724137931033
EasyClinic,HYBRID,12,LAG_NORMALIZED_INVERTED,12,0.7906403940886699
EasyClinic,DIRECT,29,AUC,29,0.5549019607843138
EasyClinic,DIRECT,21,AP,21,0.5941487768454442
EasyClinic,HYBRID,26,LAG_NORMALIZED_INVERTED,26,0.2801724137931033
EasyClinic,DIRECT,1,AUC,1,0.7274509803921568
EasyClinic,HYBRID,28,AP,28,0.7362803925210293
EasyClinic,DIRECT,14,AP,14,0.8398268398268398
EasyClinic,HYBRID,25,LAG_NORMALIZED_INVERTED,25,0.34913793103448265
EasyClinic,DIRECT,24,AUC,24,0.9243243243243243
EasyClinic,DIRECT,25,AUC,25,0.6862745098039216
EasyClinic,DIRECT,26,AUC,26,0.6392156862745098
EasyClinic,DIRECT,27,AUC,27,0.707843137254902
EasyClinic,DIRECT,28,AUC,28,0.696078431372549
EasyClinic,DIRECT,15,AUC,15,1.0
EasyClinic,DIRECT,22,AUC,22,0.7862745098039214
EasyClinic,DIRECT,13,AUC,13,0.8642857142857143
EasyClinic,HYBRID,27,AP,27,0.6050776052400321
EasyClinic,HYBRID,20,LAG_NORMALIZED_INVERTED,20,0.7435344827586207
EasyClinic,HYBRID,21,LAG_NORMALIZED_INVERTED,21,0.2758620689655171
EasyClinic,HYBRID,22,LAG_NORMALIZED_INVERTED,22,0.5344827586206896
EasyClinic,HYBRID,23,LAG_NORMALIZED_INVERTED,23,0.2025862068965516
EasyClinic,HYBRID,24,LAG_NORMALIZED_INVERTED,24,0.853448275862069
EasyClinic,DIRECT,12,AUC,12,0.8821428571428571
EasyClinic,HYBRID,15,AUC,15,0.9924242424242424
EasyClinic,DIRECT,8,LAG_NORMALIZED_INVERTED,8,0.7581896551724138
EasyClinic,HYBRID,16,AUC,16,0.8928571428571428
EasyClinic,HYBRID,21,AP,21,0.5838306876756157
EasyClinic,HYBRID,20,AP,20,0.8085847975553857
EasyClinic,HYBRID,19,AP,19,0.6695163703376071
EasyClinic,HYBRID,18,AP,18,0.7841836734693877
EasyClinic,HYBRID,17,AP,17,0.8226190476190476
EasyClinic,HYBRID,16,AP,16,0.8414965986394556
EasyClinic,HYBRID,22,AP,22,0.707502451739824
EasyClinic,HYBRID,15,AP,15,0.9166666666666665
EasyClinic,HYBRID,12,AP,12,0.7952380952380951
EasyClinic,HYBRID,11,AP,11,0.9048504273504273
EasyClinic,HYBRID,10,AP,10,0.9049999999999999
EasyClinic,HYBRID,9,AP,9,0.7879399585921325
EasyClinic,HYBRID,8,AP,8,0.8459415584415584
EasyClinic,HYBRID,25,AP,25,0.687016824994484
EasyClinic,HYBRID,14,AP,14,0.8599567099567098
EasyClinic,HYBRID,0,AP,0,0.6272573779636793
EasyClinic,HYBRID,23,AP,23,0.611545742287233
EasyClinic,DIRECT,29,AP,29,0.5204162746202271
EasyClinic,HYBRID,4,AP,4,0.7084392437895799
EasyClinic,HYBRID,6,AP,6,0.7186541889483065
EasyClinic,HYBRID,13,AP,13,0.582477046762761
EasyClinic,HYBRID,1,AP,1,0.6845379557677379
EasyClinic,HYBRID,2,AP,2,0.6011830665333828
EasyClinic,HYBRID,3,AP,3,0.6380884366178484
EasyClinic,HYBRID,24,AP,24,0.8528030303030302
EasyClinic,HYBRID,5,AP,5,0.5531756618651582
EasyClinic,HYBRID,16,LAG_NORMALIZED_INVERTED,16,0.6859605911330049
EasyClinic,DIRECT,1,AP,1,0.6807048522985384
EasyClinic,HYBRID,17,LAG_NORMALIZED_INVERTED,17,0.6231527093596059
EasyClinic,DIRECT,0,AP,0,0.5709167615540024
EasyClinic,HYBRID,19,LAG_NORMALIZED_INVERTED,19,0.31465517241379304
EasyClinic,HYBRID,0,AUC,0,0.6725490196078432
EasyClinic,HYBRID,7,AP,7,0.6307601643046175
EasyClinic,HYBRID,26,AP,26,0.5746734779049941
EasyClinic,DIRECT,19,AP,19,0.6745049671389134
EasyClinic,HYBRID,23,AUC,23,0.6372549019607843
EasyClinic,HYBRID,17,AUC,17,0.8714285714285713
EasyClinic,HYBRID,18,AUC,18,0.8607142857142857
EasyClinic,HYBRID,27,LAG_NORMALIZED_INVERTED,27,0.22413793103448265
EasyClinic,HYBRID,19,AUC,19,0.6882352941176471
EasyClinic,HYBRID,29,LAG_NORMALIZED_INVERTED,29,0.15086206896551713
EasyClinic,HYBRID,20,AUC,20,0.9054054054054054
EasyClinic,HYBRID,24,AUC,24,0.9459459459459459
EasyClinic,HYBRID,1,AUC,1,0.7705882352941177
EasyClinic,HYBRID,25,AUC,25,0.703921568627451
EasyClinic,HYBRID,26,AUC,26,0.6725490196078432
EasyClinic,HYBRID,22,AUC,22,0.788235294117647
EasyClinic,HYBRID,21,AUC,21,0.6705882352941177
EBT,HYBRID,25,AUC,30,0.8471986417657045
EBT,DIRECT,15,AP,20,0.7573454395799082
EBT,DIRECT,29,LAG_NORMALIZED_INVERTED,34,0.0
EBT,HYBRID,24,AUC,29,0.8505942275042445
EBT,DIRECT,14,AP,19,0.7939950905763176
EBT,HYBRID,23,AUC,28,0.8455008488964347
EBT,HYBRID,22,AUC,27,0.8081494057724958
EBT,HYBRID,26,AUC,31,0.8421052631578948
EBT,HYBRID,27,AUC,32,0.864176570458404
EBT,DIRECT,35,AP,40,0.7876698335876959
EBT,DIRECT,24,AP,29,0.8459467340020556
EBT,HYBRID,30,LAG_NORMALIZED_INVERTED,35,0.6642066420664208
EBT,HYBRID,31,LAG_NORMALIZED_INVERTED,36,0.8856088560885609
EBT,HYBRID,21,AUC,26,0.8149405772495755
EBT,DIRECT,34,AP,39,0.7815560232829419
EBT,DIRECT,33,AP,38,0.7639778334072932
EBT,HYBRID,32,LAG_NORMALIZED_INVERTED,37,0.7195571955719557
EBT,HYBRID,33,LAG_NORMALIZED_INVERTED,38,0.6309963099630997
EBT,DIRECT,32,AP,37,0.7466412262947202
EBT,DIRECT,26,AP,31,0.8291848470214529
EBT,HYBRID,1,AUC,4,0.8590831918505942
EBT,HYBRID,20,AUC,25,0.8064516129032258
EBT,HYBRID,18,AUC,23,0.7894736842105263
EBT,DIRECT,27,AP,32,0.8413077901481492
EBT,HYBRID,1,AP,4,0.917273111853078
EBT,HYBRID,11,AP,16,0.860278621456879
EBT,DIRECT,28,LAG_NORMALIZED_INVERTED,33,0.43542435424354253
EBT,HYBRID,9,AP,14,0.8819337355312976
EBT,HYBRID,8,AP,13,0.8929924092599534
EBT,HYBRID,9,LAG_NORMALIZED_INVERTED,14,0.7453874538745389
EBT,HYBRID,8,LAG_NORMALIZED_INVERTED,13,0.7859778597785978
EBT,HYBRID,7,LAG_NORMALIZED_INVERTED,12,0.7859778597785978
EBT,DIRECT,12,AP,17,0.675213878959395
EBT,DIRECT,13,AP,18,0.7172605829746898
EBT,HYBRID,6,AUC,11,0.8522920203735145
EBT,HYBRID,29,AUC,34,0.6281833616298811
EBT,HYBRID,7,AUC,12,0.8488964346349747
EBT,HYBRID,8,AUC,13,0.8488964346349746
EBT,HYBRID,19,AUC,24,0.801358234295416
EBT,HYBRID,9,AUC,14,0.830220713073005
EBT,HYBRID,11,AUC,16,0.7758913412563667
EBT,HYBRID,12,AUC,17,0.697792869269949
EBT,HYBRID,13,AUC,18,0.7181663837011885
EBT,HYBRID,15,AUC,20,0.797962648556876
EBT,HYBRID,0,AUC,3,0.8353140916808149
EBT,HYBRID,14,AP,19,0.9031994619981614
EBT,HYBRID,2,AP,6,0.6947764034168127
EBT,HYBRID,3,AP,7,0.7574838688440874
EBT,HYBRID,4,AP,9,0.8407307135000552
EBT,HYBRID,5,AP,10,0.8307474812104694
EBT,HYBRID,6,AP,11,0.9108949196835011
EBT,HYBRID,7,AP,12,0.9116546617355741
EBT,HYBRID,16,AUC,21,0.7724957555178269
EBT,HYBRID,17,AUC,22,0.7928692699490661
EBT,HYBRID,10,AUC,15,0.9795918367346939
EBT,DIRECT,28,AP,33,0.7231888587868217
EBT,DIRECT,23,AP,28,0.8244405925575838
EBT,DIRECT,21,AP,26,0.8282897868371167
EBT,DIRECT,26,AUC,31,0.7572156196943972
EBT,DIRECT,27,AUC,32,0.765704584040747
EBT,DIRECT,28,AUC,33,0.6825127334465195
EBT,DIRECT,29,AUC,34,0.4711375212224108
EBT,DIRECT,30,AUC,35,0.6561969439728353
EBT,DIRECT,31,AUC,36,0.7894736842105263
EBT,DIRECT,32,AUC,37,0.7173174872665534
EBT,DIRECT,33,AUC,38,0.6977928692699491
EBT,DIRECT,34,AUC,39,0.6808149405772496
EBT,DIRECT,35,AUC,40,0.7198641765704584
EBT,DIRECT,24,AUC,29,0.7691001697792869
EBT,DIRECT,4,LAG_NORMALIZED_INVERTED,9,0.6199261992619927
EBT,DIRECT,19,LAG_NORMALIZED_INVERTED,24,0.5608856088560886
EBT,DIRECT,5,AP,10,0.747224195185904
EBT,HYBRID,12,LAG_NORMALIZED_INVERTED,17,0.4575645756457565
EBT,HYBRID,0,LAG_NORMALIZED_INVERTED,3,0.7564575645756457
EBT,HYBRID,1,LAG_NORMALIZED_INVERTED,4,0.8081180811808119
EBT,HYBRID,2,LAG_NORMALIZED_INVERTED,6,0.37269372693726943
EBT,DIRECT,4,AP,9,0.7883204767497187
EBT,DIRECT,3,AP,7,0.654516129032258
EBT,DIRECT,2,AP,6,0.6161290322580645
EBT,DIRECT,1,AP,4,0.7303225806451613
EBT,DIRECT,0,AP,3,0.7030440348182283
EBT,DIRECT,20,LAG_NORMALIZED_INVERTED,25,0.5682656826568266
EBT,HYBRID,4,LAG_NORMALIZED_INVERTED,9,0.7084870848708488
EBT,DIRECT,24,LAG_NORMALIZED_INVERTED,29,0.5313653136531366
EBT,DIRECT,29,AP,34,0.5704323179862479
EBT,DIRECT,22,LAG_NORMALIZED_INVERTED,27,0.47970479704797053
EBT,DIRECT,0,LAG_NORMALIZED_INVERTED,3,0.3948339483394835
EBT,DIRECT,30,AP,35,0.7222303124023338
EBT,DIRECT,20,AP,25,0.7918849017879692
EBT,DIRECT,6,AP,11,0.8408001129838067
EBT,DIRECT,25,AP,30,0.8178694204071647
EBT,HYBRID,27,AP,32,0.900956429352753
EBT,DIRECT,8,AP,13,0.8319234976368528
EBT,HYBRID,34,LAG_NORMALIZED_INVERTED,39,0.5645756457564576
EBT,DIRECT,31,AP,36,0.8656236321826123
EBT,DIRECT,17,LAG_NORMALIZED_INVERTED,22,0.5166051660516606
EBT,DIRECT,16,LAG_NORMALIZED_INVERTED,21,0.5092250922509226
EBT,DIRECT,15,LAG_NORMALIZED_INVERTED,20,0.4907749077490776
EBT,DIRECT,14,LAG_NORMALIZED_INVERTED,19,0.5719557195571956
EBT,DIRECT,13,LAG_NORMALIZED_INVERTED,18,0.22509225092250928
EBT,DIRECT,12,LAG_NORMALIZED_INVERTED,17,0.26568265682656833
EBT,DIRECT,11,LAG_NORMALIZED_INVERTED,16,0.4095940959409595
EBT,DIRECT,10,LAG_NORMALIZED_INVERTED,15,1.0
EBT,DIRECT,9,LAG_NORMALIZED_INVERTED,14,0.4907749077490776
EBT,DIRECT,21,LAG_NORMALIZED_INVERTED,26,0.5940959409594095
EBT,DIRECT,8,LAG_NORMALIZED_INVERTED,13,0.49815498154981563
EBT,DIRECT,6,LAG_NORMALIZED_INVERTED,11,0.5904059040590406
EBT,DIRECT,18,LAG_NORMALIZED_INVERTED,23,0.5239852398523986
EBT,DIRECT,5,LAG_NORMALIZED_INVERTED,10,0.3136531365313654
EBT,DIRECT,3,LAG_NORMALIZED_INVERTED,7,0.3321033210332104
EBT,DIRECT,2,LAG_NORMALIZED_INVERTED,6,0.0
EBT,DIRECT,1,LAG_NORMALIZED_INVERTED,4,0.4095940959409595
EBT,DIRECT,7,LAG_NORMALIZED_INVERTED,12,0.38007380073800745
EBT,HYBRID,26,AP,31,0.8963392978700445
EBT,HYBRID,10,AP,15,0.5
EBT,HYBRID,24,AP,29,0.9046078483192621
EBT,HYBRID,4,AUC,9,0.8132427843803056
EBT,HYBRID,5,AUC,10,0.7419354838709677
EBT,HYBRID,32,AP,37,0.8736117444691214
EBT,HYBRID,33,AP,38,0.8506580893866286
EBT,HYBRID,34,AP,39,0.8344664020176081
EBT,HYBRID,35,AP,40,0.879915790444478
EBT,HYBRID,31,AUC,36,0.8947368421052632
EBT,HYBRID,32,AUC,37,0.8183361629881154
EBT,HYBRID,35,LAG_NORMALIZED_INVERTED,40,0.6863468634686347
EBT,HYBRID,29,AP,34,0.6744345674878514
EBT,HYBRID,28,AUC,33,0.769100169779287
EBT,HYBRID,28,AP,33,0.8067730956881077
EBT,HYBRID,30,AUC,35,0.7928692699490663
EBT,HYBRID,25,AP,30,0.8904310155003605
EBT,DIRECT,7,AUC,12,0.5483870967741935
EBT,HYBRID,30,AP,35,0.8778147909865552
EBT,DIRECT,25,AUC,30,0.7436332767402376
EBT,DIRECT,23,AUC,28,0.7453310696095076
EBT,DIRECT,8,AUC,13,0.7495755517826825
EBT,DIRECT,0,AUC,3,0.6162988115449916
EBT,DIRECT,1,AUC,4,0.6451612903225806
EBT,DIRECT,2,AUC,6,0.4380305602716468
EBT,DIRECT,3,AUC,7,0.5382003395585738
EBT,DIRECT,4,AUC,9,0.7546689303904924
EBT,DIRECT,5,AUC,10,0.6451612903225806
EBT,HYBRID,3,AUC,7,0.6825127334465196
EBT,HYBRID,31,AP,36,0.941775929676435
EBT,HYBRID,6,LAG_NORMALIZED_INVERTED,11,0.7933579335793358
EBT,DIRECT,19,AP,24,0.7918819294615175
EBT,DIRECT,30,LAG_NORMALIZED_INVERTED,35,0.36162361623616235
EBT,DIRECT,10,AP,15,0.5
EBT,HYBRID,3,LAG_NORMALIZED_INVERTED,7,0.42435424354243545
EBT,DIRECT,22,AP,27,0.7682628120865753
EBT,DIRECT,31,LAG_NORMALIZED_INVERTED,36,0.6309963099630997
EBT,DIRECT,32,LAG_NORMALIZED_INVERTED,37,0.4538745387453875
EBT,DIRECT,33,LAG_NORMALIZED_INVERTED,38,0.40590405904059046
EBT,DIRECT,9,AP,14,0.8123709630071794
